RANK,ELO,LEVEL,ALIAS,STREAK,WINS,LOSSES,RATIO,TOTAL,LAST GAME
1746,926,,SUPACAUSAL,+1,109,120,48%,229,2023/04/11
1747,926,,TerpeneProfile,-2,16,26,38%,42,2023/04/13
1748,926,,AustrianBastard,-2,23,25,48%,48,2023/04/12
1749,925,,Diamondgg㋛ ◕‿◕,-4,20,23,47%,43,2023/04/16
1750,925,,lwaclaws,-3,18,23,44%,41,2023/04/16
1751,925,,Corpse,+1,7,8,47%,15,2023/04/10
1752,925,,HERMAN,-2,28,29,49%,57,2023/04/17
1753,925,,You Bring Me Fight,-1,5,7,42%,12,2023/04/13
1754,924,,TheBananaEffect,-3,5,7,42%,12,2023/04/06
1755,924,,Rakkammecc,+2,26,30,46%,56,2023/03/25
1756,924,,CRISPI Richard,-1,7,10,41%,17,2023/04/07
1757,924,,Angry Leo,+2,11,16,41%,27,2023/04/17
1758,924,,韬加子,+1,30,39,43%,69,2023/04/12
1759,924,,Anker,+1,36,40,47%,76,2023/04/17
1760,923,,Apollo,+1,172,192,47%,364,2023/04/16
1761,923,,i just stupid korean,-3,7,10,41%,17,2023/03/30
1762,923,,Milo,+1,5,9,36%,14,2023/04/17
1763,922,,efjot_ep,-3,28,29,49%,57,2023/04/02
1764,922,,tjwalleck9999,-1,10,12,45%,22,2023/04/14
1765,922,,T4dwarfman,+1,5,9,36%,14,2023/04/16
1766,922,,kiwisteel_95,+2,12,15,44%,27,2023/04/10
1767,922,,Bodaaa,-3,12,15,44%,27,2023/04/13
1768,922,,Milan,-2,5,5,50%,10,2023/04/16
1769,922,,jokur,+1,9,10,47%,19,2023/04/05
1770,921,,(CB7) (DU)(7-4-7)(B0iz),-3,24,34,41%,58,2023/04/14
1771,921,,qducryzz,+1,31,34,48%,65,2023/04/05
1772,921,,ArcticFox,-3,4,7,36%,11,2023/04/02
1773,920,,jeffseasons,+2,42,47,47%,89,2023/04/15
1774,920,,Step,+1,11,13,46%,24,2023/04/13
1775,920,,Gauss2718,-1,7,10,41%,17,2023/03/25
1776,919,,Krisdt,-2,12,16,43%,28,2023/04/09
1777,919,,Asmor,+4,12,18,40%,30,2023/04/17
1778,918,,Grando[TW],-5,5,9,36%,14,2023/03/30
1779,918,,нѕ | Poptart,-4,4,6,40%,10,2023/04/08
1780,918,,simia.dei,-3,26,29,47%,55,2023/04/13
1781,918,,Kaesar,-2,9,14,39%,23,2023/04/01
1782,918,,Fischius84,-1,10,13,43%,23,2023/03/23
1783,917,,великая Катюша,-2,8,12,40%,20,2023/04/14
1784,917,,The Punisher,+2,4,6,40%,10,2023/03/26
1785,917,,DirtySanchez,-1,12,18,40%,30,2023/04/15
1786,917,,Exige,+1,4,7,36%,11,2023/03/21
1787,916,,MIIIKU39,+1,6,8,43%,14,2023/04/09
1788,916,,Chief,+1,16,21,43%,37,2023/03/29
1789,916,,Brock,-1,7,10,41%,17,2023/04/13
1790,916,,Hepa,+1,10,15,40%,25,2023/03/24
1791,915,,Capt1nToast,+1,10,17,37%,27,2023/04/16
1792,915,,PzKwkanone,+3,11,14,44%,25,2023/03/29
1793,915,,JackBauer,-2,5,7,42%,12,2023/04/08
1794,915,,JEWPITER,-5,26,35,43%,61,2023/04/16
1795,914,,Soruz,-1,13,20,39%,33,2023/04/03
1796,914,,SOSO,+1,53,66,45%,119,2023/04/10
1797,914,,Vemaster,-2,5,8,38%,13,2023/04/17
1798,913,,=BiA=madafaka,+1,6,9,40%,15,2023/03/29
1799,913,,NoReachAroundForYou,-3,3,8,27%,11,2023/03/28
1800,913,,Tritolo,-1,9,11,45%,20,2023/04/02
1801,913,,RKarpenter,-2,21,25,46%,46,2023/04/06
1802,913,,sadum1206,+2,31,41,43%,72,2023/04/17
1803,912,,Dominus August,-3,14,16,47%,30,2023/03/28
1804,912,,Death-Bringer,-1,22,27,45%,49,2023/04/12
1805,912,,anthrod,+2,30,35,46%,65,2023/04/17
1806,912,,Toni,+1,8,11,42%,19,2023/03/22
1807,912,,Cdawg_24,-1,5,7,42%,12,2023/04/09
1808,911,,Killer_bunny,-2,8,10,44%,18,2023/04/17
1809,911,,Kayne,+1,12,19,39%,31,2023/04/16
1810,910,,Eat_Sleep_Dave_Repeat,-1,17,16,52%,33,2023/03/24
1811,910,,Zorro S.A.S,-3,19,25,43%,44,2023/04/17
1812,910,,XxPaNdAsCoPsxX,-2,4,6,40%,10,2023/04/09
1813,910,,Heizenberg,-1,12,18,40%,30,2023/04/13
1814,910,,Tw_Yolin,-2,13,19,41%,32,2023/04/02
1815,910,,𝓞𝔅𝐼,+2,14,21,40%,35,2023/04/17
1816,910,,weihau11051988,+1,5,10,33%,15,2023/04/16
1817,910,,PressLIT,+2,9,12,43%,21,2023/03/31
1818,910,,\3jørkm4n,+1,5,9,36%,14,2023/03/30
1819,910,,emperor_marcus,-1,7,10,41%,17,2023/03/28
1820,909,,Hipo,-3,15,20,43%,35,2023/04/14
1821,909,,CarlSagan69,+1,4,8,33%,12,2023/04/10
1822,909,,Howi,+1,7,12,37%,19,2023/04/14
1823,909,,Sardine,-6,5,11,31%,16,2023/03/31
1824,909,,alex0irimia,+2,7,11,39%,18,2023/04/12
1825,909,,TheOmniGlow,+5,15,18,45%,33,2023/04/15
1826,909,,XNNS,-1,32,40,44%,72,2023/04/16
1827,909,,Mr. Herp,-2,14,19,42%,33,2023/04/16
1828,909,,Margo,+1,6,9,40%,15,2023/03/29
1829,908,,westonius,-5,13,19,41%,32,2023/04/01
1830,908,,triplewhit,-2,2,8,20%,10,2023/04/11
1831,908,,he565,+1,46,49,48%,95,2023/04/16
1832,908,,`Sury.,+4,11,12,48%,23,2023/04/06
1833,907,,Groooooo,+2,56,64,47%,120,2023/04/16
1834,907,,Willie2K,-2,8,11,42%,19,2023/03/24
1835,907,,OneOneSeven,+1,3,8,27%,11,2023/03/26
1836,906,,RoosterJuice,+1,32,33,49%,65,2023/03/22
1837,906,,Papercut_GR,-3,42,49,46%,91,2023/04/16
1838,906,,Niloc,-2,4,7,36%,11,2023/04/07
1839,906,,Ezio,-2,4,8,33%,12,2023/04/14
1840,906,,Goose,+2,11,18,38%,29,2023/03/23
1841,906,,JKimmawasp,-1,56,57,50%,113,2023/04/16
1842,905,,Admiral Piett,-1,30,33,48%,63,2023/04/16
1843,905,,Ttottik,-1,41,52,44%,93,2023/04/15
1844,905,,ExNihilo,-3,6,11,35%,17,2023/04/02
1845,905,,Randy Gordon,-1,5,7,42%,12,2023/04/07
1846,905,,Manhut^^ |JC| ™,-7,47,50,48%,97,2023/04/17
1847,905,,Chunk / Zykxx,+2,14,18,44%,32,2023/03/31
1848,904,,barabinni,+2,5,8,38%,13,2023/04/16
1849,904,,Bootyquake,-1,19,26,42%,45,2023/04/16
1850,904,,Sidereh,+2,14,17,45%,31,2023/04/07
1851,903,,Snopel,-1,7,10,41%,17,2023/03/24
1852,903,,TwiddleCZ,-1,7,9,44%,16,2023/03/31
1853,902,,Reb0rN,-1,50,54,48%,104,2023/03/31
1854,902,,Imperator Thrax,-1,10,17,37%,27,2023/03/31
1855,902,,Koof,+1,21,26,45%,47,2023/03/25
1856,900,,Joe34,+1,4,7,36%,11,2023/04/16
1857,900,,Schach,+1,9,14,39%,23,2023/04/11
1858,900,,CaptainACE,+1,17,22,44%,39,2023/04/02
1859,900,,Jack The Stripper,-1,7,11,39%,18,2023/04/08
1860,900,,wenjen,-1,7,9,44%,16,2023/03/31
1861,899,,Ghost-link1,+5,13,15,46%,28,2023/04/04
1862,899,,david,-3,58,71,45%,129,2023/03/28
1863,899,,Bushes of Love,-2,7,11,39%,18,2023/03/21
1864,899,,UncleJoe,+2,6,9,40%,15,2023/04/17
1865,899,,Agent xWD40x,-2,5,8,38%,13,2023/04/12
1866,898,,anything is nothing,-1,46,53,46%,99,2023/04/16
1867,898,,AbacusFinch8060,-1,13,17,43%,30,2023/03/23
1868,897,,huntermyy,-2,12,17,41%,29,2023/03/23
1869,897,,Hellnubis,-1,12,15,44%,27,2023/04/14
1870,897,,Spartacus,-2,7,9,44%,16,2023/03/25
1871,897,,TheHappyGinger,-2,26,42,38%,68,2023/04/16
1872,897,,AzimutTheUt,-2,5,11,31%,16,2023/04/11
1873,896,,GRINDKING,-8,60,67,47%,127,2023/04/16
1874,896,,HawkslyTW,-1,9,13,41%,22,2023/04/16
1875,896,,Fidel Cashflow,-1,4,7,36%,11,2023/04/18
1876,896,,theevilboiler,-1,6,9,40%,15,2023/04/10
1877,896,,Saga,+1,34,41,45%,75,2023/04/17
1878,895,,Pwned2Much,-3,26,30,46%,56,2023/04/16
1879,895,,El Chupicabra,-4,10,15,40%,25,2023/04/13
1880,895,,NormlWater,-1,19,26,42%,45,2023/04/11
1881,895,,Sacro,+2,34,38,47%,72,2023/04/16
1882,894,,Jay2smooth,+2,9,13,41%,22,2023/04/07
1883,894,,Ciper,+2,11,16,41%,27,2023/04/14
1884,894,,DeGurk,-2,6,9,40%,15,2023/04/04
1885,894,,---^^^ O ♥ O ^^^---,-1,4,7,36%,11,2023/03/23
1886,894,,496E76616C6964537472696E67,-1,10,12,45%,22,2023/03/26
1887,894,,LeshDoodle,-1,5,8,38%,13,2023/04/12
1888,893,,SlayerY,+3,16,19,46%,35,2023/04/15
1889,893,,Spartacus,-1,16,20,44%,36,2023/03/31
1890,892,,Plum,-1,5,9,36%,14,2023/04/14
1891,892,,RandomScrub,-2,22,29,43%,51,2023/04/02
1892,892,,ar.sachango,-1,33,46,42%,79,2023/04/17
1893,892,,did0_13,+2,13,18,42%,31,2023/04/16
1894,892,,JDFJASJ1377,+2,19,27,41%,46,2023/04/17
1895,891,,SomeoneSomewhereDoingSomething,+1,12,18,40%,30,2023/04/11
1896,891,,McCurtis,+1,17,26,40%,43,2023/04/01
1897,891,,A 400lb Genetic Freak,-1,18,23,44%,41,2023/03/24
1898,891,,MARCO,+1,33,51,39%,84,2023/04/17
1899,890,,Meat Poop,-2,5,9,36%,14,2023/04/12
1900,890,,Gilhooley,+3,43,50,46%,93,2023/03/23
1901,890,,Nemesis,+2,9,17,35%,26,2023/03/21
1902,889,,Jeep,+3,44,68,39%,112,2023/04/17
1903,889,,Godless,-2,6,8,43%,14,2023/04/13
1904,889,,MillieTaint,-5,3,7,30%,10,2023/04/13
1905,889,,Peterparker69,-1,5,8,38%,13,2023/04/07
1906,889,,Clouded Mirror,-6,4,9,31%,13,2023/03/31
1907,888,,TotalRudeboy,-2,12,18,40%,30,2023/04/04
1908,888,,GinFitzGerald,-4,4,12,25%,16,2023/03/25
1909,888,,Greed,-3,5,10,33%,15,2023/03/27
1910,888,,BakUpBih,+1,3,7,30%,10,2023/04/11
1911,887,,CorruptCornflake,+1,29,37,44%,66,2023/04/17
1912,886,,sleeping_dude,-3,3,8,27%,11,2023/04/10
1913,886,,Caramez,+1,6,9,40%,15,2023/04/15
1914,886,,6LE6ION6,-4,3,7,30%,10,2023/04/01
1915,886,,Marmalade,-6,20,25,44%,45,2023/04/17
1916,886,,timezzzz,+1,5,8,38%,13,2023/04/10
1917,886,,Stark,+3,9,12,43%,21,2023/04/08
1918,886,,Toniii,+1,5,8,38%,13,2023/04/16
1919,886,,315oklopna,+2,16,20,44%,36,2023/04/15
1920,885,,chigundo,-5,5,11,31%,16,2023/04/01
1921,885,,MR6P_COH2,-4,82,101,45%,183,2023/04/16
1922,884,,Dirty Moses,-3,21,27,44%,48,2023/04/12
1923,884,,raatemsholosti,-2,21,32,40%,53,2023/04/17
1924,884,,NorCalRoach,-3,13,20,39%,33,2023/04/13
1925,884,,KidSoloDolo,-1,41,50,45%,91,2023/03/26
1926,883,,PWNZISCHEME,-3,17,20,46%,37,2023/04/17
1927,882,,Wiggom,-5,4,9,31%,13,2023/04/02
1928,882,,COMRADE PUTIN,-4,24,36,40%,60,2023/04/12
1929,882,,Nevosi,+1,3,7,30%,10,2023/04/02
1930,882,,HMS Renown,+1,6,10,38%,16,2023/03/29
1931,881,,OdinsChosen,-7,3,7,30%,10,2023/03/26
1932,881,,♠ Gauren ♠,+1,13,15,46%,28,2023/04/03
1933,881,,[LUE]l2zack,-1,6,9,40%,15,2023/03/21
1934,881,,simonlii,+2,3,8,27%,11,2023/04/12
1935,881,,无人永生,-3,8,14,36%,22,2023/04/15
1936,880,,Aspy008,-6,7,13,35%,20,2023/03/28
1937,880,,Bobsuruncle,+2,32,47,41%,79,2023/04/16
1938,880,,sprexnico,-1,7,13,35%,20,2023/04/07
1939,879,,Steven Stone,-5,21,32,40%,53,2023/04/15
1940,879,,shobbs001,-6,13,21,38%,34,2023/04/05
1941,879,,☼ Astinus ☼,-3,8,11,42%,19,2023/04/14
1942,879,,Svenarchy,-4,6,11,35%,17,2023/03/24
1943,878,,zoltan.horvath14,-4,5,10,33%,15,2023/04/05
1944,878,,ToutchyHutchy,+1,5,10,33%,15,2023/04/17
1945,878,,smashboi1984,-1,89,113,44%,202,2023/04/08
1946,878,,David The Maverick,+1,24,32,43%,56,2023/04/16
1947,878,,-TiTlEy'S FuRy-,-3,5,13,28%,18,2023/04/14
1948,877,,HZB,+4,7,11,39%,18,2023/04/12
1949,877,,BMac,-1,5,8,38%,13,2023/04/01
1950,877,,jambomir,-1,4,8,33%,12,2023/04/14
1951,877,,chuaijun4,-4,18,23,44%,41,2023/03/24
1952,877,,jamesbreean,-1,49,63,44%,112,2023/04/08
1953,876,,drewholland1,+1,2,8,20%,10,2023/04/05
1954,876,,The Count,-5,42,50,46%,92,2023/04/11
1955,876,,Winter,-4,5,9,36%,14,2023/04/17
1956,876,,Gatau,-3,7,13,35%,20,2023/04/07
1957,876,,[CoBrA] Shadow*,-2,6,11,35%,17,2023/04/09
1958,876,,GameKing,+1,4,9,31%,13,2023/04/13
1959,875,,ZeroFuqsGiven,-3,20,26,43%,46,2023/04/15
1960,875,,Papi Long Legs,-2,4,9,31%,13,2023/04/10
1961,875,,KevlarTax,-1,6,13,32%,19,2023/04/18
1962,875,,Dr. Colossus,-2,41,58,41%,99,2023/04/17
1963,874,,yoyoyo,+2,41,51,45%,92,2023/03/27
1964,874,,Clone4082,-4,11,16,41%,27,2023/04/17
1965,874,,thorvaldmjolnir,-3,4,9,31%,13,2023/03/31
1966,874,,Tipper,+1,3,7,30%,10,2023/04/14
1967,873,,Joy-Energiser,+2,3,7,30%,10,2023/03/27
1968,873,,Sgt_Donny_Donnowitz,+2,28,37,43%,65,2023/04/17
1969,872,,worry.,+2,17,24,41%,41,2023/04/17
1970,872,,Stopgap,+1,3,8,27%,11,2023/03/25
1971,871,,Qmo,-2,8,20,29%,28,2023/04/04
1972,871,,Gaunt,-8,21,28,43%,49,2023/03/23
1973,871,,ArjenDissonance,-6,3,10,23%,13,2023/04/17
1974,871,,SoLo TB,+4,42,54,44%,96,2023/04/16
1975,870,,YYY_近战法师刘海柱,+1,23,32,42%,55,2023/04/12
1976,870,,MEDDLE+FEEN,-2,68,78,47%,146,2023/04/10
1977,870,,luppy,+1,40,56,42%,96,2023/04/16
1978,870,,PlushBean,+2,12,19,39%,31,2023/04/01
1979,869,,Douyu_杨聚达,-1,10,14,42%,24,2023/04/11
1980,869,,Asbes,-1,3,7,30%,10,2023/04/14
1981,869,,Alex,+1,4,7,36%,11,2023/03/22
1982,868,,pow4h,+1,7,10,41%,17,2023/03/31
1983,868,,Squashnose,-3,7,12,37%,19,2023/04/17
1984,868,,Cpt Freedom,+2,12,18,40%,30,2023/04/05
1985,867,,Reshala,-1,4,8,33%,12,2023/03/23
1986,867,,Pustynny junak,+7,8,11,42%,19,2023/04/01
1987,867,,Dire Wolf,-3,18,24,43%,42,2023/04/09
1988,867,,Billy,-3,26,33,44%,59,2023/04/16
1989,867,,鹅岗大侠,-1,14,16,47%,30,2023/04/17
1990,866,,SALADIN,-1,13,19,41%,32,2023/04/17
1991,866,,Mamba,+3,12,21,36%,33,2023/04/10
1992,866,,TuXaviParteAbuelas,+1,7,11,39%,18,2023/03/24
1993,866,,艺术与坟墓,+1,9,15,38%,24,2023/04/06
1994,866,,[BRO] Judged@d,+1,86,103,46%,189,2023/04/17
1995,865,,MIKEINDIA,-4,4,9,31%,13,2023/04/16
1996,865,,Roadkill,-2,20,25,44%,45,2023/04/07
1997,865,,Madblazer,-1,69,86,45%,155,2023/04/07
1998,865,,PantherNY,-5,4,9,31%,13,2023/03/29
1999,864,,Toguro,+3,39,68,36%,107,2023/04/17
2000,864,,DedGecko,+1,6,11,35%,17,2023/04/16
2001,863,,Jakub,+3,6,10,38%,16,2023/03/31
2002,863,,Ivy,+1,34,45,43%,79,2023/04/17
2003,863,,naongu,+1,26,39,40%,65,2023/04/17
2004,863,,Lichiz,+2,10,13,43%,23,2023/04/02
2005,863,,Bearly,-5,3,7,30%,10,2023/04/01
2006,861,,srubert83,-3,7,11,39%,18,2023/04/05
2007,861,,Gideon,-4,6,13,32%,19,2023/04/15
2008,860,,[ENG] Warpeace,-3,5,10,33%,15,2023/04/08
2009,860,,Lion Bomayé,-2,12,22,35%,34,2023/04/11
2010,860,,Major R. Sole,-3,71,89,44%,160,2023/04/14
2011,859,,Meseeks_Destroys,-2,7,13,35%,20,2023/03/23
2012,859,,Dr TeaBaggins,-3,3,7,30%,10,2023/04/03
2013,859,,hofmn,-3,17,27,39%,44,2023/03/25
2014,859,,carterpking,+1,27,37,42%,64,2023/04/17
2015,859,,Patte,-2,29,34,46%,63,2023/04/07
2016,859,,Orbitals,-5,8,14,36%,22,2023/03/29
2017,859,,Tamburello,-2,91,107,46%,198,2023/04/17
2018,859,,Best2nd,+1,5,8,38%,13,2023/03/28
2019,858,,Maniac,-5,3,8,27%,11,2023/04/09
2020,858,,Meta warrioR,-1,62,83,43%,145,2023/04/16
2021,858,,phys,-3,10,15,40%,25,2023/03/27
2022,857,,alMonster69,-10,8,18,31%,26,2023/04/03
2023,857,,ted0203,-3,6,11,35%,17,2023/03/30
2024,857,,HiKids,-1,3,8,27%,11,2023/04/16
2025,857,,prazak,+1,11,22,33%,33,2023/04/17
2026,856,,dbot,+4,5,8,38%,13,2023/04/14
2027,856,,DIIIA,+1,3,8,27%,11,2023/04/17
2028,856,,DontKillMe,-1,9,14,39%,23,2023/04/16
2029,856,,ANDOGNNI,-1,28,36,44%,64,2023/03/22
2030,856,,Milaii,-4,2,9,18%,11,2023/04/13
2031,856,,应急食品派蒙,-1,20,28,42%,48,2023/03/21
2032,855,,matsieron,-1,6,10,38%,16,2023/04/12
2033,855,,Takodachi,-3,6,12,33%,18,2023/04/10
2034,855,,EvilCLown,-4,9,16,36%,25,2023/03/29
2035,854,,Azang0,-1,3,7,30%,10,2023/03/22
2036,854,,Wtx.Ranger17,-2,6,13,32%,19,2023/04/13
2037,854,,threepwood,-1,3,7,30%,10,2023/03/30
2038,854,,[xXx]AUT_Austria100%,+3,4,8,33%,12,2023/04/08
2039,853,,Shinkou,-4,6,15,29%,21,2023/03/29
2040,853,,Samchi,-3,24,36,40%,60,2023/04/17
2041,853,,我干拉了，你呢？,-1,5,9,36%,14,2023/03/30
2042,853,,304532544,+6,19,29,40%,48,2023/04/11
2043,852,,Dbh,-1,22,31,42%,53,2023/03/27
2044,852,,Knox123,-4,80,104,43%,184,2023/04/18
2045,852,,michalhori,-1,20,24,45%,44,2023/04/15
2046,852,,chronno,-3,29,44,40%,73,2023/04/17
2047,852,,Jifster,+1,4,9,31%,13,2023/04/01
2048,851,,ciko,-3,2,8,20%,10,2023/03/26
2049,851,,fontinixxl,-2,2,8,20%,10,2023/04/16
2050,850,,TomDelonge,+1,27,36,43%,63,2023/04/15
2051,850,,kusi86,+1,32,42,43%,74,2023/04/10
2052,850,,BRUTAL † HORDE,+1,14,22,39%,36,2023/04/15
2053,850,,iBrez,-1,29,40,42%,69,2023/04/17
2054,850,,Spartans Attack,-5,32,54,37%,86,2023/04/16
2055,849,,Imelinave,+1,12,21,36%,33,2023/04/14
2056,849,,Leroy Putty,+1,18,29,38%,47,2023/04/17
2057,848,,Grover the Trash Hermit,+2,4,8,33%,12,2023/04/08
2058,848,,GeneralTso,-2,18,26,41%,44,2023/04/17
2059,848,,Wahuhi,-3,4,9,31%,13,2023/04/03
2060,847,,stephane,-1,24,30,44%,54,2023/04/16
2061,847,,kiler47,+1,3,7,30%,10,2023/04/11
2062,847,,Frantix,-3,5,12,29%,17,2023/04/16
2063,846,,ricardosilva5555,-3,4,9,31%,13,2023/04/07
2064,845,,Monday,-1,15,21,42%,36,2023/04/06
2065,845,,ddunn2,-5,4,11,27%,15,2023/03/24
2066,845,,AceyLease,-1,3,7,30%,10,2023/03/30
2067,845,,NuKaNaKa,-2,6,12,33%,18,2023/03/31
2068,845,,maxime1425,-4,11,15,42%,26,2023/04/10
2069,845,,obaum69,+1,8,12,40%,20,2023/04/11
2070,844,,Lycurgus,+6,11,12,48%,23,2023/03/22
2071,844,,El'Drazzle,-1,3,8,27%,11,2023/04/08
2072,843,,Sylver,-1,4,10,29%,14,2023/04/16
2073,843,,Michael,+2,10,17,37%,27,2023/04/16
2074,843,,Bragui,+1,5,10,33%,15,2023/03/29
2075,842,,VenomusV,-3,3,10,23%,13,2023/04/16
2076,842,,FlatE,+2,20,27,43%,47,2023/04/09
2077,841,,sno^,+1,5,10,33%,15,2023/03/23
2078,841,,TGS|Borealis,-1,6,11,35%,17,2023/04/12
2079,841,,Rev_6:8,+1,23,37,38%,60,2023/04/16
2080,840,,Beilnar,-3,9,20,31%,29,2023/04/06
2081,840,,蜻蜓队长,-1,48,75,39%,123,2023/04/16
2082,840,,Lambshaker,+1,10,16,38%,26,2023/04/03
2083,840,,snickerdoodle,+2,88,106,45%,194,2023/04/12
2084,840,,Killercrab1065,+1,3,8,27%,11,2023/04/14
2085,839,,FF7Forever,-5,17,27,39%,44,2023/03/28
2086,839,,Big Gun ONE,-3,5,11,31%,16,2023/03/29
2087,838,,IPO,-2,13,18,42%,31,2023/03/21
2088,837,,dam8909,-2,8,14,36%,22,2023/03/22
2089,836,,MagicBlue,-2,15,26,37%,41,2023/04/11
2090,836,,Homer Simpson's Coffin,-4,10,17,37%,27,2023/04/17
2091,836,,csiga,-3,29,42,41%,71,2023/04/04
2092,836,,caxulito,-1,12,19,39%,31,2023/03/21
2093,835,,trisgun,-1,150,229,40%,379,2023/04/17
2094,835,,[qum] Demon King 0beron,+1,4,8,33%,12,2023/03/24
2095,835,,aiSca,-2,7,15,32%,22,2023/04/13
2096,835,,Steve Irwin,-6,6,15,29%,21,2023/03/30
2097,835,,misterbeige,-6,2,8,20%,10,2023/04/11
2098,834,,electro418,+1,11,19,37%,30,2023/04/06
2099,834,,Bebelin,-2,5,12,29%,17,2023/04/06
2100,834,,hentai is my passion,-8,3,8,27%,11,2023/04/12
2101,834,,UnderParr,-4,5,12,29%,17,2023/04/01
2102,833,,KrawallAndi,-1,19,27,41%,46,2023/03/31
2103,833,,CaptKirt,-3,3,8,27%,11,2023/04/17
2104,832,,kic_kac,+1,26,40,39%,66,2023/04/16
2105,832,,JackOfAll,-1,5,11,31%,16,2023/04/10
2106,831,,Jayker,-6,4,11,27%,15,2023/04/02
2107,831,,15319769609,-6,3,9,25%,12,2023/04/13
2108,831,,nathan_ohanlon,-1,6,12,33%,18,2023/04/04
2109,831,,dehuang,+1,4,8,33%,12,2023/04/05
2110,830,,ajpriv,-4,4,11,27%,15,2023/04/17
2111,830,,Ironclad,+1,5,14,26%,19,2023/04/06
2112,830,,J I N X,-5,13,19,41%,32,2023/03/21
2113,830,,VonFigo,-2,47,60,44%,107,2023/04/17
2114,828,,ModernAce,-3,3,8,27%,11,2023/04/17
2115,828,,;o,-4,6,13,32%,19,2023/03/31
2116,828,,GrumblingKingJ,-4,30,41,42%,71,2023/04/14
2117,828,,DonStatus87,-1,15,30,33%,45,2023/04/11
2118,828,,Hobofingers,+1,36,51,41%,87,2023/04/15
2119,827,,Lecker,-2,4,11,27%,15,2023/04/17
2120,827,,Global Traveler,+1,2,8,20%,10,2023/04/15
2121,827,,SL4MW4RR10R,-1,2,10,17%,12,2023/04/06
2122,826,,TOMAHAWK,-4,42,66,39%,108,2023/04/12
2123,826,,Silverbone18,+2,6,13,32%,19,2023/04/03
2124,825,,Texicant,-4,3,9,25%,12,2023/03/21
2125,824,,貓貓好品味,-2,4,9,31%,13,2023/03/30
2126,823,,2015044103,+2,8,15,35%,23,2023/04/15
2127,823,,szwarc89,-7,39,71,35%,110,2023/04/17
2128,823,,cristopherburga92,+3,8,13,38%,21,2023/03/24
2129,823,,疯狂梅西,-1,21,30,41%,51,2023/04/03
2130,822,,FPA.Splinter,-3,2,8,20%,10,2023/04/10
2131,822,,BestyBallz,-2,19,36,35%,55,2023/04/17
2132,821,,Paradicus,+1,13,24,35%,37,2023/04/01
2133,820,,NotoriousLAB,+2,9,14,39%,23,2023/04/17
2134,820,,thornyshave2000,+1,3,9,25%,12,2023/03/25
2135,820,,Richter Belmont,-2,7,13,35%,20,2023/03/24
2136,820,,RealPatchAdams,-1,43,81,35%,124,2023/04/17
2137,820,,mosar,+1,23,34,40%,57,2023/04/09
2138,820,,Chucken McNiggets,-1,3,8,27%,11,2023/03/25
2139,819,,qxxs,+1,8,18,31%,26,2023/03/28
2140,819,,SuperC,+1,8,15,35%,23,2023/04/17
2141,819,,fanboy88,-2,13,19,41%,32,2023/04/17
2142,818,,Placebo,-5,13,23,36%,36,2023/04/02
2143,818,,lanceaguirre1,-2,23,38,38%,61,2023/04/17
2144,818,,HBApps,-4,6,12,33%,18,2023/03/27
2145,817,,MrMisrulent,-1,22,31,42%,53,2023/04/01
2146,817,,unkemptdirigible,-3,3,11,21%,14,2023/04/08
2147,817,,matoukap,-1,15,21,42%,36,2023/04/06
2148,816,,[JaJa] Rominet,-4,15,28,35%,43,2023/04/17
2149,816,,leomalin,-3,4,9,31%,13,2023/04/16
2150,815,,TheGreatPumpkin,+1,20,36,36%,56,2023/04/18
2151,815,,NoobMicro,-6,15,26,37%,41,2023/03/21
2152,815,,Rallosdrake,-4,2,8,20%,10,2023/04/08
2153,815,,Small Nipples,-1,7,14,33%,21,2023/03/21
2154,814,,A40degreeday,-6,26,34,43%,60,2023/04/12
2155,814,,captainbros,+1,8,14,36%,22,2023/04/15
2156,813,,Laibach,-5,33,47,41%,80,2023/04/08
2157,813,,Odin,+2,8,19,30%,27,2023/04/14
2158,813,,gregreed508,-2,17,26,40%,43,2023/04/16
2159,812,,kiwiwatchdog,-2,8,16,33%,24,2023/04/07
2160,812,,z333762,-1,5,17,23%,22,2023/03/24
2161,811,,dpilot1010,-1,2,8,20%,10,2023/04/06
2162,811,,EOSFSE2,-2,5,13,28%,18,2023/04/09
2163,811,,12sdfnv31,+2,6,13,32%,19,2023/04/15
2164,811,,314193543,-3,3,11,21%,14,2023/04/16
2165,810,,Gherkins,-1,14,25,36%,39,2023/04/17
2166,810,,Cpl. ShiftyPowers44,+1,11,22,33%,33,2023/04/04
2167,809,,Asiannman,+1,15,26,37%,41,2023/04/11
2168,809,,Nepho,-6,2,8,20%,10,2023/04/16
2169,809,,UnderYourBedNed,-2,7,11,39%,18,2023/03/30
2170,809,,kettenkrad 117,-2,4,10,29%,14,2023/04/16
2171,809,,Steven,-1,7,12,37%,19,2023/04/16
2172,809,,Winchester 2000,-2,28,49,36%,77,2023/04/17
2173,808,,1559792049,-3,2,9,18%,11,2023/04/16
2174,808,,josh27armstrong,-3,6,15,29%,21,2023/03/23
2175,808,,Rozboojnik,-4,5,14,26%,19,2023/04/17
2176,808,,7c6e8186,-2,3,10,23%,13,2023/04/12
2177,808,,盘丝洞真好玩,-2,10,18,36%,28,2023/04/05
2178,807,,Atarax,-1,5,11,31%,16,2023/04/17
2179,807,,BlueBerry,-2,4,10,29%,14,2023/03/21
