RANK,ELO,LEVEL,ALIAS,STREAK,WINS,LOSSES,RATIO,TOTAL,LAST GAME
430,1182,,Pandemic,-4,17,13,57%,30,2023/04/16
431,1181,,≡[EZGK]≡ T3dgO13,+1,45,39,54%,84,2023/04/10
432,1181,,Dark Space,+1,10,5,67%,15,2023/04/05
433,1181,,MonkeyWang,+1,7,3,70%,10,2023/04/02
434,1181,,Etiyen,+1,56,52,52%,108,2023/04/16
435,1180,,BrainSplat | SoĿΛΠ,-1,30,24,56%,54,2023/03/30
436,1179,,Jünker,-1,32,30,52%,62,2023/04/17
437,1179,,Dinkey King,-1,8,2,80%,10,2023/03/23
438,1179,,el deglingoo,+1,15,9,63%,24,2023/03/31
439,1179,,Free Stasiu,+4,17,10,63%,27,2023/04/16
440,1178,,Arhok,+3,23,13,64%,36,2023/04/16
441,1178,,niksa,+4,7,3,70%,10,2023/03/21
442,1178,,Kamfrenchie,+1,11,7,61%,18,2023/03/25
443,1178,,All Day,+6,12,5,71%,17,2023/04/16
444,1177,,xxxDerOzelotxxx,+1,7,3,70%,10,2023/04/07
445,1177,,Izolacja,+5,27,16,63%,43,2023/03/28
446,1177,,cheems澤東,+1,23,16,59%,39,2023/04/15
447,1176,,dbsights,+1,30,21,59%,51,2023/03/31
448,1176,,KC,+3,38,26,59%,64,2023/03/27
449,1176,,DALT11,+2,30,21,59%,51,2023/04/14
450,1176,,Leorique,-2,13,7,65%,20,2023/03/24
451,1176,,C.G. Jung,-2,31,28,53%,59,2023/04/17
452,1176,,Lanfeust,+2,29,26,53%,55,2023/04/17
453,1175,,TowerNumberNine,+1,55,42,57%,97,2023/04/14
454,1175,,Grunk,+3,8,3,73%,11,2023/04/02
455,1175,,Gooby,-1,36,31,54%,67,2023/04/03
456,1175,,Watchmedothis,+7,11,6,65%,17,2023/04/16
457,1174,,Papra,+1,43,35,55%,78,2023/04/13
458,1174,,CrazyEight1994,+1,17,14,55%,31,2023/04/16
459,1174,,Adadis,+2,26,17,60%,43,2023/04/17
460,1174,,FullMeanMachine,-2,8,4,67%,12,2023/04/17
461,1173,,5a5e,-1,46,38,55%,84,2023/03/23
462,1173,,LB,-2,11,8,58%,19,2023/04/10
463,1173,,Lippo,+5,46,32,59%,78,2023/04/15
464,1173,,RNGesus,+3,14,8,64%,22,2023/04/17
465,1173,,BigLang,+1,50,47,52%,97,2023/04/17
466,1173,,Gravemouth,+3,46,39,54%,85,2023/04/09
467,1173,,Ruhrfale,+3,14,8,64%,22,2023/04/06
468,1173,,CocusMagnus,-4,22,15,59%,37,2023/04/03
469,1172,,Sarg gX,+1,14,9,61%,23,2023/04/01
470,1172,,gl hf gg wp,+1,9,7,56%,16,2023/04/01
471,1171,,JustLemon,+4,13,8,62%,21,2023/04/14
472,1171,,Obscura,-1,8,5,62%,13,2023/04/11
473,1171,,Swol Team 6,+1,10,5,67%,15,2023/03/24
474,1171,,Gvalch'ca,-2,53,45,54%,98,2023/04/02
475,1171,,Naat,+2,9,6,60%,15,2023/04/02
476,1170,,CrazyMazzei217,-2,9,6,60%,15,2023/03/23
477,1170,,TheVVitcher,+1,6,4,60%,10,2023/03/27
478,1170,,ChaBoi,+1,18,12,60%,30,2023/04/10
479,1170,,Azakura,-5,50,40,56%,90,2023/04/15
480,1170,,mor117,+2,7,3,70%,10,2023/04/17
481,1170,,Shockz,+2,25,16,61%,41,2023/04/15
